TripID,Jounery_Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
1479,2024-05-23,JASOLA VIHAR,MANDI HOUSE,4.31,159.78,78.17,26,Tourist Card,off-peak
78141,2022-12-21,MODEL TOWN,DILSHAD GARDEN,3.65,91.43,67.85,23,Smart Card,maintenance
10341,2022-05-19,RAJIV CHOWK,PUNJABI BAGH,1.15,124.98,77.49,18,Tourist Card,peak
36852,2024-12-29,NOIDA CITY CENTRE,PRAGATI MAIDAN,4.57,38.7,91.97,12,Single,festival
134126,2024-05-05,CHANDNI CHOWK,JANAKPURI WEST,18.29,141.37,78.38,16,Smart Card,festival
132242,2023-09-16,HAUZ KHAS,RAJIV CHOWK,14.87,87.21,51.41,24,Tourist Card,peak
70874,2024-06-18,CHANDNI CHOWK,AIIMS,1.38,74.07,58.53,23,Tourist Card,off-peak
36077,2022-09-26,KALKAJI MANDIR,INDERLOK,2.62,80.1,40.42,22,Tourist Card,festival
68788,2022-11-25,NEW DELHI,RAJOURI GARDEN,1.9,107.68,5.91,17,Smart Card,off-peak
81902,2022-09-28,NEW DELHI,AIIMS,14.03,188.66,84.33,23,Tourist Card,festival
49066,2022-05-22,MODEL TOWN,RAJOURI GARDEN,3.93,59.16,77.33,17,Tourist Card,festival
61873,2022-12-26,NOIDA CITY CENTRE,LAXMI NAGAR,11.32,126.19,14.39,26,Tourist Card,weekend
37539,2022-11-19,RAJIV CHOWK,OLD DELHI,14.82,57.32,110.94,19,Single,peak
144333,2024-04-07,NEW DELHI,HAUZ KHAS,16.85,111.83,27.67,21,Tourist Card,weekend
77584,2023-10-27,MODEL TOWN,DILSHAD GARDEN,11.32,25.84,66.72,25,Smart Card,off-peak
23133,2022-05-27,JASOLA VIHAR,NOIDA CITY CENTRE,1.08,35.25,33.46,23,Single,weekend
55491,2022-04-04,LAXMI NAGAR,NEW DELHI,12.65,174.46,26.9,24,Smart Card,maintenance
66465,2023-04-13,CHANDNI CHOWK,CENTRAL SECRETARIAT,3.89,119.76,94.36,19,Smart Card,festival
104547,2023-08-22,RAJIV CHOWK,JASOLA VIHAR,1.26,11.89,25.82,17,Smart Card,weekend
98826,2022-08-09,CHANDNI CHOWK,KASHMERE GATE,11.84,40.52,119.23,14,Tourist Card,peak
56235,2023-01-24,NOIDA CITY CENTRE,KASHMERE GATE,0.5700000000000001,39.32,84.46,26,Single,off-peak
105325,2022-04-23,LAXMI NAGAR,KIRTI NAGAR,1.82,172.79,113.98,20,Smart Card,festival
2958,2024-08-01,KALKAJI MANDIR,INDERLOK,2.54,184.4,50.28,24,Smart Card,peak
97997,2023-08-12,NOIDA CITY CENTRE,NOIDA CITY CENTRE,3.68,133.28,108.17,17,Tourist Card,off-peak
51067,2023-12-06,NOIDA CITY CENTRE,MODEL TOWN,2.11,97.59,78.89,20,Tourist Card,festival
10766,2023-11-22,KASHMERE GATE,NEW DELHI,4.62,158.38,111.1,17,Single,festival
103351,2022-02-15,MANDI HOUSE,SHIVAJI PARK,4.48,125.8,79.29,22,Tourist Card,festival
41030,2022-03-17,INDERLOK,LAXMI NAGAR,7.32,109.49,95.25,15,Single,festival
28714,2023-01-25,HAUZ KHAS,CENTRAL SECRETARIAT,5.27,18.99,92.51,24,Smart Card,festival
107630,2022-06-11,JASOLA VIHAR,PRAGATI MAIDAN,5.14,56.65,93.88,15,Tourist Card,festival
135237,2024-11-15,HAUZ KHAS,KASHMERE GATE,0.79,157.61,69.89,12,Single,festival
95234,2024-12-18,NOIDA CITY CENTRE,MANDI HOUSE,11.07,102.67,69.6,24,Smart Card,festival
96484,2023-06-08,AIIMS,MANDI HOUSE,11.95,157.36,110.38,18,Tourist Card,maintenance
137532,2022-04-21,MODEL TOWN,NEW DELHI,1.75,116.18,68.74,13,Smart Card,off-peak
17503,2024-10-05,LAXMI NAGAR,OLD DELHI,3.58,164.36,53.55,18,Tourist Card,maintenance
7267,2022-07-29,RAJIV CHOWK,INDERLOK,1.9500000000000002,47.6,97.46,23,Tourist Card,festival
57405,2024-04-03,MANDI HOUSE,NEW DELHI,1.1400000000000001,149.1,81.46,19,Single,maintenance
34785,2023-07-21,DILSHAD GARDEN,PRAGATI MAIDAN,9.76,38.2,27.27,17,Tourist Card,peak
83728,2023-11-14,INDERLOK,PUNJABI BAGH,1.58,159.92,89.46,35,Smart Card,off-peak
20174,2022-06-13,NOIDA CITY CENTRE,NEW DELHI,3.77,34.56,109.94,31,Single,festival
141764,2022-06-16,AIIMS,RAJIV CHOWK,3.17,148.16,112.74,29,Tourist Card,weekend
145645,2024-02-19,NEW DELHI,PUNJABI BAGH,1.01,61.47,48.61,30,Tourist Card,festival
107821,2022-04-01,CHANDNI CHOWK,HAUZ KHAS,12.18,11.15,19.08,22,Tourist Card,festival
147735,2024-08-05,RAJIV CHOWK,LAXMI NAGAR,4.5,183.33,72.7,18,Single,festival
104030,2022-10-11,RAJIV CHOWK,LAXMI NAGAR,3.17,94.97,30.77,23,Single,maintenance
76345,2022-07-04,NOIDA CITY CENTRE,NEW DELHI,8.86,176.47,110.02,13,Tourist Card,off-peak
149213,2024-06-01,HAUZ KHAS,RAJIV CHOWK,2.18,81.24,98.82,22,Single,peak
113543,2023-04-28,JASOLA VIHAR,JANAKPURI WEST,1.85,83.59,97.48,10,Single,peak
149770,2024-06-26,NOIDA CITY CENTRE,PRAGATI MAIDAN,6.7,50.99,5.66,20,Tourist Card,weekend
53718,2022-07-13,NOIDA CITY CENTRE,PUNJABI BAGH,2.21,165.33,6.3,10,Smart Card,maintenance
148932,2022-06-18,KASHMERE GATE,MANDI HOUSE,1.6,108.1,72.35,10,Tourist Card,festival
1500,2024-08-03,INDERLOK,OLD DELHI,4.43,135.72,50.96,20,Tourist Card,off-peak
26705,2022-01-21,MANDI HOUSE,JANAKPURI WEST,10.44,34.13,54.25,24,Single,maintenance
97927,2024-04-07,NOIDA CITY CENTRE,PRAGATI MAIDAN,14.74,41.48,86.51,23,Tourist Card,weekend
149227,2022-07-16,LAXMI NAGAR,SHIVAJI PARK,1.07,195.99,62.33,13,Smart Card,peak
86696,2024-12-29,RAJOURI GARDEN,KIRTI NAGAR,3.48,132.79,119.26,12,Single,maintenance
147823,2022-04-25,CHANDNI CHOWK,MODEL TOWN,4.94,19.25,14.43,20,Single,weekend
41668,2024-06-16,NEW DELHI,PUNJABI BAGH,2.83,86.03,66.0,23,Single,off-peak
23142,2023-03-07,RAJIV CHOWK,NETAJI SUBHASH PLACE,1.35,27.24,93.92,11,Tourist Card,festival
24741,2022-11-12,NEW DELHI,RAJIV CHOWK,0.58,192.19,108.95,16,Smart Card,festival
113846,2022-02-09,RAJOURI GARDEN,KALKAJI MANDIR,2.69,68.29,19.53,25,Single,festival
114418,2022-12-30,MODEL TOWN,NETAJI SUBHASH PLACE,0.84,24.04,105.64,18,Tourist Card,festival
48524,2024-02-24,KALKAJI MANDIR,MANDI HOUSE,15.24,171.18,72.14,17,Smart Card,festival
43763,2022-09-17,RAJIV CHOWK,LAXMI NAGAR,21.63,97.62,9.22,12,Tourist Card,maintenance
126009,2023-01-03,KALKAJI MANDIR,AIIMS,16.24,197.0,15.37,20,Smart Card,maintenance
71281,2024-12-14,RAJIV CHOWK,AIIMS,6.46,132.75,34.1,16,Single,festival
100328,2024-05-21,RAJIV CHOWK,PRAGATI MAIDAN,0.53,167.89,113.87,25,Single,peak
66572,2024-12-17,MODEL TOWN,JASOLA VIHAR,7.03,28.75,49.14,21,Tourist Card,off-peak
67992,2022-12-21,MANDI HOUSE,NOIDA CITY CENTRE,5.1,122.88,13.85,23,Smart Card,maintenance
123978,2024-04-10,INDERLOK,NEW DELHI,5.0,152.16,62.92,17,Tourist Card,festival
119042,2023-04-04,AIIMS,NETAJI SUBHASH PLACE,5.05,59.93,92.65,22,Single,off-peak
28212,2022-04-30,HAUZ KHAS,KALKAJI MANDIR,1.33,152.63,116.53,28,Single,maintenance
22776,2024-09-15,AIIMS,CHANDNI CHOWK,1.45,66.16,111.63,18,Tourist Card,weekend
36148,2022-07-05,AIIMS,JANAKPURI WEST,3.59,174.37,33.29,11,Single,weekend
69133,2022-06-22,KASHMERE GATE,AIIMS,10.25,13.05,80.91,20,Single,maintenance
100806,2023-10-03,MANDI HOUSE,KASHMERE GATE,10.31,171.1,96.8,22,Smart Card,maintenance
102623,2024-10-31,RAJIV CHOWK,OLD DELHI,5.18,42.68,51.09,18,Smart Card,maintenance
67757,2023-12-22,CENTRAL SECRETARIAT,OLD DELHI,3.47,138.73,82.72,18,Tourist Card,festival
108239,2022-06-09,CHANDNI CHOWK,RAJOURI GARDEN,10.56,15.79,19.02,19,Tourist Card,festival
115366,2023-09-07,NOIDA CITY CENTRE,DILSHAD GARDEN,4.78,92.42,74.87,16,Smart Card,maintenance
20167,2023-05-13,MODEL TOWN,CHANDNI CHOWK,0.9500000000000001,122.08,67.29,21,Single,festival
134133,2022-04-29,NOIDA CITY CENTRE,HAUZ KHAS,3.1,134.25,36.91,10,Tourist Card,festival
48552,2024-06-27,LAXMI NAGAR,DILSHAD GARDEN,14.25,162.52,115.33,19,Single,festival
6383,2022-01-31,DILSHAD GARDEN,AIIMS,1.87,144.7,25.44,20,Single,off-peak
138522,2023-02-22,MODEL TOWN,PRAGATI MAIDAN,4.85,184.64,38.27,18,Smart Card,festival
60672,2022-07-26,JANAKPURI WEST,NETAJI SUBHASH PLACE,2.5300000000000002,184.81,100.55,10,Smart Card,festival
37361,2022-10-31,KALKAJI MANDIR,RAJOURI GARDEN,0.66,148.13,39.31,17,Single,off-peak
76251,2024-12-11,RAJIV CHOWK,MODEL TOWN,19.41,167.54,18.79,20,Tourist Card,off-peak
24949,2022-07-18,MODEL TOWN,RAJIV CHOWK,3.54,106.16,43.08,15,Tourist Card,maintenance
5568,2024-03-05,JASOLA VIHAR,CHANDNI CHOWK,6.83,76.54,60.95,23,Smart Card,festival
85424,2024-03-01,AIIMS,DILSHAD GARDEN,1.87,156.03,63.23,18,Tourist Card,weekend
66658,2024-05-22,CENTRAL SECRETARIAT,BARAKHAMBA ROAD,8.07,122.88,111.47,13,Smart Card,maintenance
41147,2023-07-08,INDERLOK,SHIVAJI PARK,13.04,127.19,20.89,18,Tourist Card,weekend
148571,2024-01-30,NEW DELHI,LAXMI NAGAR,0.9400000000000001,186.03,115.75,18,Single,peak
14901,2022-05-31,HAUZ KHAS,HAUZ KHAS,10.3,169.55,118.66,22,Tourist Card,festival
59846,2023-02-09,JANAKPURI WEST,NOIDA CITY CENTRE,1.79,96.98,92.75,21,Smart Card,festival
23534,2024-10-01,NEW DELHI,CENTRAL SECRETARIAT,7.04,169.6,86.51,27,Smart Card,maintenance
990,2024-06-15,JANAKPURI WEST,BARAKHAMBA ROAD,2.2,80.18,59.85,16,Smart Card,peak
17816,2022-05-15,CHANDNI CHOWK,MANDI HOUSE,3.67,63.13,117.53,19,Tourist Card,weekend
72544,2023-07-24,NOIDA CITY CENTRE,KIRTI NAGAR,2.89,14.17,110.89,13,Tourist Card,festival
101251,2024-05-25,CENTRAL SECRETARIAT,NOIDA CITY CENTRE,7.49,30.42,109.7,17,Smart Card,weekend
23224,2022-08-30,NEW DELHI,LAXMI NAGAR,6.92,184.93,87.14,15,Smart Card,peak
82481,2022-09-10,RAJIV CHOWK,KASHMERE GATE,0.5700000000000001,112.01,31.89,28,Smart Card,off-peak
65890,2024-09-03,HAUZ KHAS,KALKAJI MANDIR,10.55,146.01,119.31,17,Tourist Card,festival
58914,2024-04-07,KASHMERE GATE,JASOLA VIHAR,7.34,87.79,85.58,17,Single,peak
117494,2022-02-05,AIIMS,CHANDNI CHOWK,17.87,151.36,33.34,19,Single,weekend
146642,2022-01-29,NOIDA CITY CENTRE,RAJOURI GARDEN,3.8200000000000003,122.06,89.92,13,Smart Card,off-peak
115853,2024-06-18,KASHMERE GATE,LAXMI NAGAR,7.11,115.4,20.98,20,Smart Card,off-peak
143624,2023-05-14,CENTRAL SECRETARIAT,RAJIV CHOWK,1.58,135.26,68.11,21,Single,festival
69228,2022-08-04,LAXMI NAGAR,KIRTI NAGAR,1.25,169.56,109.56,21,Smart Card,festival
135857,2024-05-19,RAJOURI GARDEN,KIRTI NAGAR,2.19,90.66,15.6,16,Smart Card,festival
76402,2022-12-13,RAJIV CHOWK,CHANDNI CHOWK,5.76,127.98,67.85,21,Tourist Card,festival
12458,2023-05-29,MODEL TOWN,OLD DELHI,0.88,170.92,31.28,17,Tourist Card,festival
45417,2022-10-25,AIIMS,OLD DELHI,7.35,121.24,95.27,19,Single,weekend
34301,2024-07-17,RAJOURI GARDEN,CHANDNI CHOWK,6.59,102.0,23.85,23,Tourist Card,peak
133018,2024-12-04,CENTRAL SECRETARIAT,INDERLOK,5.1,94.74,75.44,24,Tourist Card,maintenance
73322,2023-07-15,KALKAJI MANDIR,INDERLOK,2.69,181.59,97.67,18,Tourist Card,weekend
80016,2024-06-17,RAJOURI GARDEN,MANDI HOUSE,1.42,178.33,93.01,25,Smart Card,maintenance
139350,2024-03-18,JANAKPURI WEST,RAJOURI GARDEN,3.63,70.14,113.15,22,Smart Card,off-peak
52316,2024-07-15,AIIMS,KIRTI NAGAR,4.24,183.17,74.8,15,Tourist Card,festival
140622,2022-03-20,KASHMERE GATE,PUNJABI BAGH,0.5,72.19,106.1,14,Tourist Card,festival
87613,2022-10-14,RAJIV CHOWK,AIIMS,1.4100000000000001,15.19,34.65,15,Single,off-peak
83339,2022-03-28,HAUZ KHAS,NEW DELHI,7.98,137.96,54.85,19,Tourist Card,festival
89543,2024-04-04,JANAKPURI WEST,KALKAJI MANDIR,0.89,41.79,86.86,27,Single,peak
91136,2023-06-18,RAJIV CHOWK,OLD DELHI,14.56,192.19,111.87,21,Tourist Card,maintenance
139094,2022-01-16,RAJIV CHOWK,OLD DELHI,2.5700000000000003,109.28,114.48,20,Tourist Card,festival
111104,2023-11-07,RAJIV CHOWK,KIRTI NAGAR,4.36,138.36,103.9,25,Tourist Card,festival
137066,2022-05-10,INDERLOK,LAXMI NAGAR,2.46,104.01,118.09,16,Smart Card,weekend
96500,2023-02-12,RAJIV CHOWK,NETAJI SUBHASH PLACE,7.31,77.14,36.77,19,Tourist Card,off-peak
51696,2024-07-04,RAJIV CHOWK,NOIDA CITY CENTRE,10.73,53.56,84.7,22,Smart Card,festival
25451,2024-04-08,NEW DELHI,CENTRAL SECRETARIAT,7.12,63.42,84.87,27,Tourist Card,off-peak
114332,2024-05-26,MANDI HOUSE,KIRTI NAGAR,4.23,110.35,74.71,21,Single,festival
35010,2023-05-20,RAJIV CHOWK,PUNJABI BAGH,1.04,104.13,14.01,16,Tourist Card,festival
126566,2023-12-04,NOIDA CITY CENTRE,HAUZ KHAS,1.24,90.45,91.65,14,Single,maintenance
52845,2023-02-28,INDERLOK,DILSHAD GARDEN,1.19,76.65,42.89,18,Single,weekend
95529,2024-10-10,DILSHAD GARDEN,INDERLOK,11.16,54.03,31.18,28,Single,festival
148128,2024-10-02,RAJOURI GARDEN,LAXMI NAGAR,2.85,124.2,93.27,26,Tourist Card,off-peak
140695,2024-09-01,JANAKPURI WEST,BARAKHAMBA ROAD,1.47,18.9,55.2,28,Tourist Card,festival
101405,2022-08-23,INDERLOK,RAJOURI GARDEN,2.15,23.49,16.1,19,Tourist Card,peak
29189,2023-12-04,RAJIV CHOWK,OLD DELHI,9.32,25.15,23.42,17,Smart Card,off-peak
103741,2023-02-21,KALKAJI MANDIR,HAUZ KHAS,0.8300000000000001,68.23,33.62,21,Single,festival
74946,2024-01-12,DILSHAD GARDEN,JASOLA VIHAR,6.15,88.14,15.88,18,Single,festival
48205,2024-05-29,NEW DELHI,NETAJI SUBHASH PLACE,8.06,115.64,118.53,20,Smart Card,maintenance
141350,2023-08-26,CENTRAL SECRETARIAT,RAJOURI GARDEN,10.53,187.02,57.07,31,Tourist Card,festival
19459,2022-10-03,RAJIV CHOWK,MODEL TOWN,1.85,58.13,43.94,21,Smart Card,festival
122131,2022-08-23,CHANDNI CHOWK,MANDI HOUSE,1.2,165.56,6.73,24,Smart Card,off-peak
3078,2022-04-26,RAJOURI GARDEN,MANDI HOUSE,8.53,166.84,29.32,20,Smart Card,weekend
23758,2022-02-17,HAUZ KHAS,DILSHAD GARDEN,6.52,53.58,118.15,15,Tourist Card,festival
24041,2023-04-13,NEW DELHI,JASOLA VIHAR,5.04,137.42,13.19,28,Tourist Card,weekend
65042,2024-02-10,AIIMS,NEW DELHI,7.44,183.42,46.58,11,Tourist Card,weekend
12717,2022-03-21,KALKAJI MANDIR,JANAKPURI WEST,3.44,139.04,50.21,11,Single,maintenance
76705,2023-12-02,RAJOURI GARDEN,KASHMERE GATE,1.49,13.74,115.57,17,Tourist Card,peak
82776,2024-04-08,AIIMS,LAXMI NAGAR,0.6900000000000001,51.1,47.53,27,Tourist Card,weekend
27337,2024-03-04,KASHMERE GATE,JASOLA VIHAR,2.85,123.24,93.54,25,Smart Card,maintenance
55929,2022-12-13,MANDI HOUSE,HAUZ KHAS,6.17,142.25,66.12,13,Tourist Card,festival
39305,2023-07-26,NOIDA CITY CENTRE,BARAKHAMBA ROAD,21.51,62.17,104.36,22,Smart Card,off-peak
2120,2024-08-24,DILSHAD GARDEN,INDERLOK,8.7,57.96,97.78,16,Smart Card,peak
15241,2024-12-24,NEW DELHI,KASHMERE GATE,1.4,66.27,57.79,17,Tourist Card,off-peak
45449,2023-12-21,NEW DELHI,MANDI HOUSE,6.9,129.64,20.64,23,Smart Card,maintenance
4999,2024-06-12,RAJIV CHOWK,PUNJABI BAGH,17.68,83.43,58.42,27,Tourist Card,peak
40943,2024-02-17,JANAKPURI WEST,CHANDNI CHOWK,1.9,146.91,66.5,18,Single,maintenance
136508,2024-08-06,HAUZ KHAS,NOIDA CITY CENTRE,18.59,66.74,64.3,24,Tourist Card,off-peak
105160,2022-01-14,RAJOURI GARDEN,MODEL TOWN,4.76,125.8,101.61,17,Smart Card,festival
89949,2022-01-16,JASOLA VIHAR,OLD DELHI,6.54,14.62,24.54,23,Tourist Card,festival
69419,2022-12-17,NEW DELHI,KASHMERE GATE,2.87,100.82,56.91,28,Smart Card,off-peak
21060,2022-12-17,NEW DELHI,NOIDA CITY CENTRE,2.19,17.7,37.51,13,Smart Card,festival
76959,2023-03-06,CHANDNI CHOWK,PUNJABI BAGH,3.26,137.89,117.25,16,Smart Card,festival
53558,2022-03-21,CENTRAL SECRETARIAT,RAJIV CHOWK,21.65,94.56,54.48,20,Tourist Card,peak
91504,2024-04-29,RAJIV CHOWK,NOIDA CITY CENTRE,1.1400000000000001,83.25,12.33,16,Single,weekend
117393,2022-02-01,NEW DELHI,AIIMS,5.16,22.05,64.17,18,Tourist Card,maintenance
83615,2022-10-18,KASHMERE GATE,CHANDNI CHOWK,1.56,193.04,38.36,11,Smart Card,festival
97328,2023-07-14,NOIDA CITY CENTRE,AIIMS,0.89,138.77,105.95,20,Smart Card,off-peak
42610,2023-02-17,CHANDNI CHOWK,JANAKPURI WEST,2.63,179.3,66.32,17,Single,peak
93988,2022-07-28,NOIDA CITY CENTRE,JASOLA VIHAR,3.67,22.17,89.28,21,Smart Card,weekend
99431,2024-09-24,RAJIV CHOWK,RAJOURI GARDEN,1.62,82.53,83.7,19,Tourist Card,festival
79491,2023-01-02,LAXMI NAGAR,KIRTI NAGAR,0.8200000000000001,175.86,38.5,16,Smart Card,maintenance
146714,2022-02-08,JASOLA VIHAR,PRAGATI MAIDAN,0.62,15.11,91.65,14,Tourist Card,off-peak
116397,2023-08-11,NOIDA CITY CENTRE,INDERLOK,7.43,57.62,41.65,20,Tourist Card,festival
94897,2023-05-17,NEW DELHI,NOIDA CITY CENTRE,16.25,10.16,68.12,27,Tourist Card,peak
90494,2022-02-24,CHANDNI CHOWK,JANAKPURI WEST,2.68,78.08,103.61,15,Smart Card,maintenance
88514,2023-02-22,NOIDA CITY CENTRE,KALKAJI MANDIR,0.87,135.44,24.53,27,Tourist Card,off-peak
97510,2022-01-25,RAJIV CHOWK,INDERLOK,6.22,70.63,80.52,17,Tourist Card,festival
147249,2024-10-25,DILSHAD GARDEN,INDERLOK,0.73,24.69,91.49,17,Smart Card,festival
140656,2023-02-26,JANAKPURI WEST,PRAGATI MAIDAN,5.26,60.11,73.05,21,Single,off-peak
58026,2022-03-25,CENTRAL SECRETARIAT,KIRTI NAGAR,0.51,118.22,58.58,11,Tourist Card,off-peak
76652,2024-05-26,RAJIV CHOWK,PUNJABI BAGH,12.7,108.92,50.09,14,Tourist Card,festival
135128,2022-11-26,RAJIV CHOWK,CHANDNI CHOWK,1.88,161.6,97.64,27,Single,festival
95876,2023-05-15,JANAKPURI WEST,PRAGATI MAIDAN,2.1,87.89,99.71,21,Smart Card,weekend
133233,2024-06-25,RAJIV CHOWK,KIRTI NAGAR,1.44,57.49,73.63,18,Single,festival
94131,2022-03-20,KALKAJI MANDIR,JASOLA VIHAR,3.68,192.12,106.47,18,Tourist Card,maintenance
57815,2022-01-20,NOIDA CITY CENTRE,LAXMI NAGAR,4.21,152.06,47.69,19,Tourist Card,weekend
86740,2022-02-05,MANDI HOUSE,PUNJABI BAGH,2.8200000000000003,98.84,64.54,27,Tourist Card,festival
125332,2022-02-11,MANDI HOUSE,RAJOURI GARDEN,0.86,120.06,113.06,18,Tourist Card,festival
49393,2023-08-02,AIIMS,DILSHAD GARDEN,2.7199999999999998,19.6,30.12,20,Tourist Card,peak
134879,2024-08-09,NOIDA CITY CENTRE,AIIMS,2.95,29.9,49.61,20,Smart Card,maintenance
138393,2023-04-29,KASHMERE GATE,NOIDA CITY CENTRE,2.05,13.56,62.27,25,Tourist Card,festival
84302,2022-11-17,NEW DELHI,KIRTI NAGAR,1.3599999999999999,12.09,45.69,18,Smart Card,maintenance
17849,2023-01-25,AIIMS,JANAKPURI WEST,3.95,33.35,101.99,18,Single,off-peak
112917,2022-01-09,CHANDNI CHOWK,NEW DELHI,1.3,159.13,41.01,29,Single,peak
41827,2023-04-27,MANDI HOUSE,HAUZ KHAS,0.79,190.05,109.89,22,Tourist Card,festival
26389,2024-11-21,MANDI HOUSE,SHIVAJI PARK,3.93,69.77,7.22,12,Tourist Card,festival
104536,2022-09-07,NEW DELHI,MODEL TOWN,4.4,53.06,54.49,19,Tourist Card,weekend
136772,2023-10-11,NOIDA CITY CENTRE,LAXMI NAGAR,4.27,34.98,16.42,21,Single,festival
50184,2022-03-11,LAXMI NAGAR,JANAKPURI WEST,2.0,107.31,76.44,30,Tourist Card,weekend
12285,2022-11-16,KASHMERE GATE,BARAKHAMBA ROAD,2.49,50.81,67.03,11,Smart Card,weekend
44416,2022-04-25,RAJIV CHOWK,MANDI HOUSE,5.93,41.27,14.48,18,Tourist Card,festival
73532,2024-05-09,NOIDA CITY CENTRE,KIRTI NAGAR,1.9,66.61,117.7,19,Single,peak
81979,2024-10-11,INDERLOK,JANAKPURI WEST,14.0,183.46,46.93,19,Single,peak
40806,2024-09-08,NEW DELHI,CHANDNI CHOWK,0.98,23.87,112.35,19,Single,maintenance
78495,2024-05-15,HAUZ KHAS,PUNJABI BAGH,21.99,62.09,62.46,19,Tourist Card,maintenance
59330,2022-12-01,RAJIV CHOWK,BARAKHAMBA ROAD,9.21,59.04,6.35,18,Tourist Card,festival
75431,2022-10-05,RAJIV CHOWK,JASOLA VIHAR,4.33,21.51,8.92,20,Smart Card,festival
27659,2024-10-20,KALKAJI MANDIR,MANDI HOUSE,2.35,163.61,10.32,26,Tourist Card,maintenance
63225,2022-02-13,RAJIV CHOWK,RAJOURI GARDEN,9.56,192.94,36.57,18,Tourist Card,weekend
123783,2024-03-18,MODEL TOWN,RAJOURI GARDEN,3.25,162.8,114.17,19,Smart Card,festival
44973,2023-03-19,CENTRAL SECRETARIAT,RAJIV CHOWK,6.12,63.56,65.13,25,Tourist Card,weekend
53783,2024-10-31,NOIDA CITY CENTRE,KIRTI NAGAR,1.57,130.73,24.28,15,Tourist Card,peak
131213,2022-05-12,JANAKPURI WEST,NEW DELHI,4.96,124.73,18.19,26,Smart Card,maintenance
23118,2023-12-12,NOIDA CITY CENTRE,JASOLA VIHAR,1.4,87.96,7.33,14,Tourist Card,festival
103844,2023-08-05,MODEL TOWN,MANDI HOUSE,43.38,121.25,21.36,18,Smart Card,maintenance
124877,2023-06-21,KALKAJI MANDIR,CENTRAL SECRETARIAT,1.9,94.86,104.71,29,Tourist Card,off-peak
40708,2024-12-20,NEW DELHI,HAUZ KHAS,3.2800000000000002,37.59,15.85,18,Tourist Card,peak
87735,2024-12-03,NOIDA CITY CENTRE,OLD DELHI,5.93,142.6,57.34,30,Single,maintenance
91669,2024-01-31,AIIMS,MANDI HOUSE,2.33,109.49,114.02,12,Tourist Card,festival
149337,2023-09-01,CHANDNI CHOWK,DILSHAD GARDEN,5.92,174.6,15.9,16,Tourist Card,weekend
26651,2024-01-06,CHANDNI CHOWK,KIRTI NAGAR,2.6,72.16,60.75,18,Tourist Card,festival
66553,2023-04-13,KALKAJI MANDIR,HAUZ KHAS,4.27,12.26,114.37,22,Single,off-peak
106462,2023-03-11,NEW DELHI,INDERLOK,4.13,195.08,51.85,19,Tourist Card,peak
147996,2024-05-12,MANDI HOUSE,NETAJI SUBHASH PLACE,1.25,55.22,16.01,21,Tourist Card,peak
37288,2024-01-01,CHANDNI CHOWK,KIRTI NAGAR,3.35,84.11,55.19,16,Smart Card,off-peak
13362,2023-02-22,JANAKPURI WEST,LAXMI NAGAR,3.88,17.58,114.03,22,Tourist Card,weekend
952,2023-12-30,KASHMERE GATE,CENTRAL SECRETARIAT,7.79,151.68,22.85,24,Single,festival
23894,2022-12-04,NEW DELHI,INDERLOK,1.8399999999999999,164.87,93.13,19,Tourist Card,off-peak
35948,2022-03-08,KASHMERE GATE,CHANDNI CHOWK,0.59,137.87,103.94,14,Tourist Card,peak
12073,2022-06-13,KALKAJI MANDIR,OLD DELHI,13.45,148.94,17.94,22,Tourist Card,festival
96751,2022-06-14,NOIDA CITY CENTRE,INDERLOK,0.79,69.93,50.74,24,Smart Card,off-peak
143036,2022-03-19,NEW DELHI,MODEL TOWN,2.15,167.26,39.69,20,Tourist Card,peak
66825,2023-12-09,JASOLA VIHAR,RAJOURI GARDEN,8.19,77.32,110.73,13,Tourist Card,festival
61947,2024-06-07,CHANDNI CHOWK,JASOLA VIHAR,0.59,37.29,64.47,19,Tourist Card,festival
16634,2022-04-16,NOIDA CITY CENTRE,BARAKHAMBA ROAD,0.91,20.97,102.12,20,Tourist Card,weekend
87523,2022-08-10,RAJOURI GARDEN,DILSHAD GARDEN,0.62,34.28,106.43,19,Single,weekend
145858,2024-12-25,NEW DELHI,NOIDA CITY CENTRE,5.39,81.35,20.41,20,Smart Card,off-peak
7715,2022-03-21,NOIDA CITY CENTRE,RAJOURI GARDEN,1.3900000000000001,171.09,100.46,15,Tourist Card,weekend
105306,2024-12-29,MODEL TOWN,NETAJI SUBHASH PLACE,2.59,93.2,85.61,20,Tourist Card,maintenance
1021,2024-02-03,MANDI HOUSE,INDERLOK,6.11,17.05,117.28,17,Tourist Card,weekend
21116,2022-06-14,RAJIV CHOWK,JANAKPURI WEST,3.15,34.05,11.74,12,Single,festival
6073,2022-07-04,KALKAJI MANDIR,JASOLA VIHAR,8.43,122.32,102.26,17,Tourist Card,maintenance
11600,2023-12-20,INDERLOK,JASOLA VIHAR,8.46,70.18,16.59,16,Tourist Card,maintenance
147723,2024-03-02,LAXMI NAGAR,RAJIV CHOWK,12.08,99.37,115.15,18,Tourist Card,peak
25731,2023-06-27,KASHMERE GATE,RAJOURI GARDEN,0.8300000000000001,43.23,108.3,18,Smart Card,festival
